,Unnamed: 0,file_name,text
180,180,Pepper__bell___Bacterial_spot/39a17538-d200-4dac-8dad-d76566b6b199___NREC_B.Spot 9173.JPG,"a leaf sitting on the sand with the text reading, life is like a book"
181,181,Pepper__bell___Bacterial_spot/39d02156-2d42-4927-aab3-20dd59810f69___NREC_B.Spot 9075.JPG,leaves in the shape of a leaf
182,182,Pepper__bell___Bacterial_spot/3a03526d-0bf4-4898-9f0f-8a9c31afd3eb___JR_B.Spot 3380.JPG,the leaves that is being eaten
183,183,Pepper__bell___Bacterial_spot/3a041cb2-cd43-4fcf-8f84-f559d40f1bd8___JR_B.Spot 9101.JPG,an apple on a concrete wall
184,184,Pepper__bell___Bacterial_spot/3a56f122-0d06-45c2-bc2b-0636d42a7545___JR_B.Spot 9088.JPG,a leaf laying on the ground
185,185,Pepper__bell___Bacterial_spot/3af826c4-e8d8-472f-b4cf-d1a34bc2cd35___NREC_B.Spot 9051.JPG,the leaves on top of an orange square sticker
186,186,Pepper__bell___Bacterial_spot/3b03d630-d2a3-4c76-9c95-0783b50895d8___NREC_B.Spot 9168.JPG,a leaf
187,187,Pepper__bell___Bacterial_spot/3b3fcf17-b337-4548-b27f-f2b501c035c0___NREC_B.Spot 1942.JPG,an autumn leaf
188,188,Pepper__bell___Bacterial_spot/3b58322b-64c3-4354-8612-93a6f50a096e___JR_B.Spot 3291.JPG,a leaf sitting on the ground
189,189,Pepper__bell___Bacterial_spot/3b9a94fb-856a-4576-94e3-6c16bf01118f___JR_B.Spot 8956.JPG,the back side of a leaf
190,190,Pepper__bell___Bacterial_spot/3bf80a4f-7a2b-4cdf-a93f-dfa12ddb4128___NREC_B.Spot 9233.JPG,a leaf and the word i love you in white
191,191,Pepper__bell___Bacterial_spot/3c237d3f-7242-4009-a08a-b4eb7cd662fc___NREC_B.Spot 1969.JPG,"the leaves on top of a leaf, with a white background"
192,192,Pepper__bell___Bacterial_spot/3cc682be-f9eb-4464-a385-7265d8871b03___NREC_B.Spot 1865.JPG,a leaf with the text'' no matter to doing'on it
193,193,Pepper__bell___Bacterial_spot/3d0ebe4c-591f-490f-b389-cd8f424acbba___JR_B.Spot 9041.JPG,a leaf and a single leaf on the same
194,194,Pepper__bell___Bacterial_spot/3d203d3a-3614-4ddf-9956-0c6a12208c7e___JR_B.Spot 3391.JPG,a leaf with a small hole
195,195,Pepper__bell___Bacterial_spot/3d6a3d51-8a9f-42ff-b4bf-299778c3e0a8___JR_B.Spot 3184.JPG,a leaf on the cover of the new album
196,196,Pepper__bell___Bacterial_spot/3d87a319-d032-4bac-9b6c-0160a23531b9___NREC_B.Spot 1853.JPG,a plant on the ground
197,197,Pepper__bell___Bacterial_spot/3da16030-36bd-4866-826f-70945a9f8b60___JR_B.Spot 8934.JPG,a leaf on the ground
198,198,Pepper__bell___Bacterial_spot/3dcf00d5-a9c0-4920-8767-2355f3f85bc4___NREC_B.Spot 9218.JPG,a green leaf on a dark background
199,199,Pepper__bell___Bacterial_spot/3ddc56a6-7b13-43ae-841a-c6f6818d001b___JR_B.Spot 3190.JPG,a leaf and the caption texting message
200,200,Pepper__bell___Bacterial_spot/3df25df9-50f7-4430-8853-0ab2d3ca2579___JR_B.Spot 9083.JPG,two different leaves on a table
201,201,Pepper__bell___Bacterial_spot/3e71a4e5-32e9-404e-815c-95208f7a79fd___JR_B.Spot 3258.JPG,leaves on a table with the words'living plants '
202,202,Pepper__bell___Bacterial_spot/3ecf6ae1-56d9-47c0-bedb-af7954dbc3c6___JR_B.Spot 8953.JPG,a leaf on the wall
203,203,Pepper__bell___Bacterial_spot/3f365db3-6af8-4113-97f1-1c8771cab676___NREC_B.Spot 1789.JPG,"leaves and leaves with the words when we leave, we can't - why"
204,204,Pepper__bell___Bacterial_spot/3f4bec2b-fc05-4b3a-89aa-36960c25ecd1___JR_B.Spot 3207.JPG,two leaves on the floor with the word'no '
205,205,Pepper__bell___Bacterial_spot/3fdbfdf3-ae31-49eb-8012-04cb4d3fc051___NREC_B.Spot 1973.JPG,a leaf with a green leaf
206,206,Pepper__bell___Bacterial_spot/3ff12256-cb79-4a74-8c2f-2df51b31d646___NREC_B.Spot 9242.JPG,a leaf
207,207,Pepper__bell___Bacterial_spot/4040f0a8-b1e5-47e9-b8ad-521818bf8c52___NREC_B.Spot 9202.JPG,a green leaf on a sand
208,208,Pepper__bell___Bacterial_spot/411c6355-117b-4762-80d9-d78556c4e9a1___NREC_B.Spot 1815.JPG,leaves that have been left behind a single leaf
209,209,Pepper__bell___Bacterial_spot/41410a16-32af-4080-92a7-fd2869d5b48d___JR_B.Spot 9085.JPG,an image of a leaf
210,210,Pepper__bell___Bacterial_spot/41b580cc-85f0-42c5-aafc-d640ab727081___JR_B.Spot 8950.JPG,a leaf on the ground
211,211,Pepper__bell___Bacterial_spot/41b84d9f-07b5-49a9-b928-b9be65ea5e3d___JR_B.Spot 3153.JPG,a leaf on top of a book
212,212,Pepper__bell___Bacterial_spot/41c041c0-d17a-4be1-b2b8-a46a816fbda5___NREC_B.Spot 9192.JPG,a leaf with a shadow
213,213,Pepper__bell___Bacterial_spot/41da62b7-c3af-4604-aaa5-c457356e04bd___JR_B.Spot 9034.JPG,a leaf on the floor
214,214,Pepper__bell___Bacterial_spot/41f3e9be-44a8-42b1-9654-8e7127bfc57e___JR_B.Spot 9048.JPG,a leaf with a large leaf that is broken
215,215,Pepper__bell___Bacterial_spot/41fed9b9-d409-4b56-a9d6-3e98f31a4e3a___JR_B.Spot 3275.JPG,a leaf and a shadow of a leaf on the ground
216,216,Pepper__bell___Bacterial_spot/423247c0-70c3-4d41-b22f-33071ee36a7a___JR_B.Spot 3246.JPG,a plant with the words'living is not the beginning in the world '
217,217,Pepper__bell___Bacterial_spot/424602ec-36eb-425c-8bd9-73be3e544cf2___NREC_B.Spot 9251.JPG,a leaf with the words'i'llr is no longer than '
218,218,Pepper__bell___Bacterial_spot/42b527a8-b3a7-47ae-981b-91727cd2f7e5___JR_B.Spot 3306.JPG,an oak leaf on a grey background
219,219,Pepper__bell___Bacterial_spot/42ec2c4f-8cb7-47b2-ba27-0950b0b18395___NREC_B.Spot 9143.JPG,leaves with green leaves growing from it
220,220,Pepper__bell___Bacterial_spot/42ef264d-f255-4674-885a-0921a0e7f649___JR_B.Spot 9022.JPG,two leaves
221,221,Pepper__bell___Bacterial_spot/4307f7a4-e666-40ee-a2b5-ff9c4e3e70e1___JR_B.Spot 3109.JPG,a leaf in the sand
222,222,Pepper__bell___Bacterial_spot/435993b8-c7f7-47fd-85ad-bdb04ab3e8bb___JR_B.Spot 8976.JPG,a leaf with brown leaves and flowers
223,223,Pepper__bell___Bacterial_spot/4396fc84-fea6-4cfd-a352-01241e44efda___NREC_B.Spot 1927.JPG,the tree that was taken to be by me
224,224,Pepper__bell___Bacterial_spot/43aa27d3-3a37-4245-8b20-984512abfc6c___JR_B.Spot 3386.JPG,"two leaves, one leaf is dead, the other leaf is dead"
225,225,Pepper__bell___Bacterial_spot/43fb5703-5a76-47cf-b027-42a9bd601401___JR_B.Spot 9033.JPG,a leaf that is laying on the ground
226,226,Pepper__bell___Bacterial_spot/4420dd15-6c5f-4631-b21e-7db8fa5bd405___JR_B.Spot 3290.JPG,a green leaf on top of a grey surface
227,227,Pepper__bell___Bacterial_spot/442f9778-71fb-43c6-9b97-e11f6525a0f3___JR_B.Spot 3177.JPG,an autumn leaf on the side of a white car
228,228,Pepper__bell___Bacterial_spot/4495c311-4a29-4d3b-9805-e63ec24e805f___JR_B.Spot 9082.JPG,a leaf and water
229,229,Pepper__bell___Bacterial_spot/44dd61ff-4a53-4657-8340-4bd56d8d5dae___JR_B.Spot 8911.JPG,"the title, with green leaf on it"
230,230,Pepper__bell___Bacterial_spot/45820fd3-e954-4baf-85cb-23175212dc0d___JR_B.Spot 8844.JPG,a leaf on the ground
231,231,Pepper__bell___Bacterial_spot/4591498b-f2d2-4138-b603-8f734df28c1b___NREC_B.Spot 9063.JPG,a leaf that is floating
232,232,Pepper__bell___Bacterial_spot/45cfd1ee-052e-43ef-93ff-ae392eedd726___NREC_B.Spot 9084.JPG,two leaves that say'good byes '
233,233,Pepper__bell___Bacterial_spot/4614ed01-e120-4ae9-8f13-028fa8297873___JR_B.Spot 8985.JPG,a leaf with some green leaves on it
234,234,Pepper__bell___Bacterial_spot/4617631e-a75a-4cd0-a1f5-c06ed41a182a___JR_B.Spot 3281.JPG,some leaf and leaves
235,235,Pepper__bell___Bacterial_spot/462d2266-b71d-4bd0-b1da-8bf71439f5cd___JR_B.Spot 3192.JPG,a green leaf with leaves
236,236,Pepper__bell___Bacterial_spot/46372226-cfbe-4206-951b-93b8b411d2e7___JR_B.Spot 8890.JPG,a green leaf with brown spots on it
237,237,Pepper__bell___Bacterial_spot/46414704-3483-4a44-b786-6b8ee1814ed7___NREC_B.Spot 9133.JPG,a leaf in the sand with the words'love is like an orange rose '
238,238,Pepper__bell___Bacterial_spot/475f941c-242c-42e1-9149-ace60e32b931___NREC_B.Spot 9208.JPG,"a leaf with a text on it that reads, the best love will do"
239,239,Pepper__bell___Bacterial_spot/47773ddb-e400-4a5d-87ec-ce711044c31e___NREC_B.Spot 9235.JPG,a green leaf on the side of a stone wall
240,240,Pepper__bell___Bacterial_spot/47fbd17d-c078-4465-8816-c675abd9c850___JR_B.Spot 3185.JPG,an empty room with the title of this little death
241,241,Pepper__bell___Bacterial_spot/48a7cf31-19e0-45ba-89c1-7887afa0bdd4___JR_B.Spot 9095.JPG,a green leaf with brown spots
242,242,Pepper__bell___Bacterial_spot/490afec2-acdf-4b61-b137-43d43285817c___JR_B.Spot 8949.JPG,an oak leaf with the shadow in the center
243,243,Pepper__bell___Bacterial_spot/4911efb7-feaf-4602-a028-68b77294c06f___JR_B.Spot 3255.JPG,a leaf that has been cut
244,244,Pepper__bell___Bacterial_spot/49df8e8e-ecbb-4a62-b417-16f662d67b09___JR_B.Spot 9042.JPG,the words the art of living on top
245,245,Pepper__bell___Bacterial_spot/4a18013a-dcd1-4974-b841-89c49b198a11___NREC_B.Spot 1984.JPG,a green leaf on a concrete floor
246,246,Pepper__bell___Bacterial_spot/4b5d5cc8-6df9-4963-8e68-1aaf3e8f2363___JR_B.Spot 3358.JPG,a leaf and the words'the story of hope '
247,247,Pepper__bell___Bacterial_spot/4b70a1bf-7bee-41d1-b4ff-415307d6d1ca___NREC_B.Spot 1808.JPG,a leaf on a concrete wall
248,248,Pepper__bell___Bacterial_spot/4bad40b0-af40-4deb-820c-edbcbb9ea372___NREC_B.Spot 1843.JPG,a leaf and a brown background with the words in the middle
249,249,Pepper__bell___Bacterial_spot/4bfd707f-94f4-442d-9dfc-8a96b51653d4___JR_B.Spot 3334.JPG,a leaf on the surface
250,250,Pepper__bell___Bacterial_spot/4c234632-b720-420d-934f-95b83f2dd59d___JR_B.Spot 3131.JPG,leaves and a book cover
251,251,Pepper__bell___Bacterial_spot/4c2444b0-9bf1-4672-a118-dbde778fdab0___JR_B.Spot 8937.JPG,a leaf
252,252,Pepper__bell___Bacterial_spot/4c34e3ed-523a-414d-b28d-52078277cb67___NREC_B.Spot 9174.JPG,a leaf on a table
253,253,Pepper__bell___Bacterial_spot/4c664b0a-9ee7-48c2-aaf4-d54e34f5edd3___JR_B.Spot 9060.JPG,a leaf on the sand
254,254,Pepper__bell___Bacterial_spot/4c6a8199-896f-4cbf-8db4-3baa021a9e1c___NREC_B.Spot 9247.JPG,a leaf with the text
255,255,Pepper__bell___Bacterial_spot/4cda1135-6cad-421b-9648-d00f9f3cd16f___JR_B.Spot 3304.JPG,the leaf and shadow from the reflection of the leaves on the floor
256,256,Pepper__bell___Bacterial_spot/4cf90b49-1b89-422e-84ae-2e2fcfc2fa02___JR_B.Spot 3362.JPG,two leaves that are on the table
257,257,Pepper__bell___Bacterial_spot/4d035250-f831-438b-a583-d192cbb26a55___JR_B.Spot 3163.JPG,a leaf with the text the best thing to have you will love me
258,258,Pepper__bell___Bacterial_spot/4d9ffd2f-2740-42f0-9679-c00961ec8f71___NREC_B.Spot 9226.JPG,leaves and water on the surface of a pond
259,259,Pepper__bell___Bacterial_spot/4e380ba7-b5dc-46e3-850e-b52a775378d0___NREC_B.Spot 9107.JPG,"a leaf with the words, life on it"
260,260,Pepper__bell___Bacterial_spot/4eac0e27-27a7-49ad-80d7-6475aa904154___NREC_B.Spot 1896.JPG,a leaf with the text'best wishes in this world '
261,261,Pepper__bell___Bacterial_spot/4ed61fe2-848f-40a3-ba6d-e81b0564bfec___JR_B.Spot 8865.JPG,a leaf laying on a gray surface
262,262,Pepper__bell___Bacterial_spot/4f49f8c2-d091-40d0-b85c-db10099b3caa___NREC_B.Spot 9171.JPG,leaves on the ground
263,263,Pepper__bell___Bacterial_spot/4f539b76-13f8-43ab-a630-0cc6b1461bc9___JR_B.Spot 3381.JPG,the album'' lost in time'' by krizmh
264,264,Pepper__bell___Bacterial_spot/4fc91e77-fdbc-4041-a510-b267ebbc4bb9___NREC_B.Spot 9055.JPG,"a leaf with the quote, in which it's so dark that you can"
265,265,Pepper__bell___Bacterial_spot/507d59c4-b6a3-4d94-bbfb-fd763b4033ad___JR_B.Spot 3223.JPG,a leaf on the road
266,266,Pepper__bell___Bacterial_spot/50e6a99b-97a6-4f91-bb0d-b82e11e3f482___NREC_B.Spot 9195.JPG,"a leaf in front of the words,'to be '"
267,267,Pepper__bell___Bacterial_spot/51227dc9-baed-4d63-92ec-70f3361b480b___NREC_B.Spot 9161.JPG,"a leaf on a wet surface with the title,'my way to the bottom"
268,268,Pepper__bell___Bacterial_spot/514076ce-e366-4b68-a736-9346cd9a5f61___NREC_B.Spot 9190.JPG,a leaf that is in the shadow of a leaf
269,269,Pepper__bell___Bacterial_spot/5149fd50-acad-4a4f-a098-a5378d31479e___NREC_B.Spot 9142.JPG,"an leaves with the words,'let us, and i will not leave alone"
270,270,Pepper__bell___Bacterial_spot/51f564c9-28a3-4352-960c-9d88445d36d9___NREC_B.Spot 1794.JPG,a leaf in front of a wall
271,271,Pepper__bell___Bacterial_spot/5220d08b-9ead-4c12-9a25-7044d1669d0d___JR_B.Spot 3208.JPG,a leaf with a green leaf on it's back
272,272,Pepper__bell___Bacterial_spot/525555a6-c09c-4551-8b9d-d2a8050f474d___JR_B.Spot 3355.JPG,the leaves and the shadow of a leaf
273,273,Pepper__bell___Bacterial_spot/532c9cb3-3018-4217-b59c-c16b8473423d___JR_B.Spot 3339.JPG,two yellow leaves in the middle
274,274,Pepper__bell___Bacterial_spot/532fab13-878e-4fe9-af94-302ed3e0a906___NREC_B.Spot 1885.JPG,"a leaf and the text, let we go"
275,275,Pepper__bell___Bacterial_spot/536247a1-295f-455f-ab45-0798d5efa080___JR_B.Spot 8887.JPG,leaves on a white surface
276,276,Pepper__bell___Bacterial_spot/5373b361-a0ee-477a-b8e9-f889d062ac1c___JR_B.Spot 3209.JPG,a leaf sitting on top of a wall
277,277,Pepper__bell___Bacterial_spot/538ad66b-39cb-4972-8ad7-8ebf1964f782___JR_B.Spot 9001.JPG,leaves and other plants with an arrow
278,278,Pepper__bell___Bacterial_spot/539b8a7d-f257-49ff-81b8-76f39b5ac752___NREC_B.Spot 1805.JPG,the leaf that is the first time in the season of'fall leaves '
279,279,Pepper__bell___Bacterial_spot/5528b2f7-3c8f-4c20-8fdc-5fa996e9a637___JR_B.Spot 3236.JPG,a green leaf with the title of the book's blog
280,280,Pepper__bell___Bacterial_spot/55724053-6819-47ec-b9e1-84c5be15929e___JR_B.Spot 3205.JPG,a leaf with water droplets on it
281,281,Pepper__bell___Bacterial_spot/5577c999-dcb2-473a-8455-9972b4ff19ea___NREC_B.Spot 9205.JPG,a leaf with a shadow on the ground
282,282,Pepper__bell___Bacterial_spot/5579d5a5-ca6a-4a13-ae08-4f791fdc2e2a___NREC_B.Spot 1826.JPG,"an oak leaf, on a wet sand beach, with the text, in english"
283,283,Pepper__bell___Bacterial_spot/557f35cb-b34b-4dc5-959b-efad147d5e88___JR_B.Spot 3382.JPG,a leaf in the grass
284,284,Pepper__bell___Bacterial_spot/55d4d62f-ed27-4225-8245-c0e732a5a01b___JR_B.Spot 8959.JPG,some leaves on the wall
285,285,Pepper__bell___Bacterial_spot/560d432a-7524-4482-8b49-1e64767da58b___JR_B.Spot 8831.JPG,a leaf with brown spots
286,286,Pepper__bell___Bacterial_spot/5640520e-087c-41ae-b462-c30d8aa51aab___JR_B.Spot 8914.JPG,the face on a green leaf
287,287,Pepper__bell___Bacterial_spot/56a3748f-881d-4adb-ab0a-85b5cc6883a9___NREC_B.Spot 9180.JPG,a green leaf with the sun shining through it
288,288,Pepper__bell___Bacterial_spot/56c2ec78-14d2-4445-be5d-77a8db483e2a___NREC_B.Spot 1803.JPG,a leaf with the shadow on it
289,289,Pepper__bell___Bacterial_spot/56d81c17-6145-4887-af27-ea9c6dd64b33___NREC_B.Spot 9068.JPG,the back of an ear that is seen in front
290,290,Pepper__bell___Bacterial_spot/5724817a-2d5d-4664-9388-d208c21bc09e___NREC_B.Spot 1953.JPG,a leaf in the middle of a piece of cardboard
291,291,Pepper__bell___Bacterial_spot/57d9d6f1-8f81-4b5b-8985-c82b136a6c4c___JR_B.Spot 8846.JPG,"leaves with one green leaf, and the other green leaf on top"
292,292,Pepper__bell___Bacterial_spot/57ff0455-861f-4f25-9598-c2954ca44027___JR_B.Spot 3115.JPG,two leaves with the words'' s i love you'on it
293,293,Pepper__bell___Bacterial_spot/58797902-c466-4226-b913-dcd09c9e026f___NREC_B.Spot 1844.JPG,a leaf on the floor
294,294,Pepper__bell___Bacterial_spot/58e3b37c-5192-4a03-9f8a-da00330c529a___NREC_B.Spot 9237.JPG,leaves on a concrete ground
295,295,Pepper__bell___Bacterial_spot/58fe22f7-f357-448a-b0aa-ebad44a91f3d___JR_B.Spot 8895.JPG,"a leaf with the text'i'm a, and the leaves are not"
296,296,Pepper__bell___Bacterial_spot/5979f1be-c7a6-47c5-b438-60c3eab4218e___JR_B.Spot 9093.JPG,an apple on the ground
297,297,Pepper__bell___Bacterial_spot/598fe617-af0b-49c0-ad10-f616bd4e0783___NREC_B.Spot 1847.JPG,the leaf that is missing
298,298,Pepper__bell___Bacterial_spot/59b6bff9-4aca-4bf4-a129-21179e9cebae___JR_B.Spot 9069.JPG,a leaf that is dying
299,299,Pepper__bell___Bacterial_spot/5a41f26f-19c9-43bc-8032-553300c7f7ff___JR_B.Spot 3125.JPG,a leaf with the letter m on it
300,300,Pepper__bell___Bacterial_spot/5b00e7ef-db0e-43d3-9d4c-db2d8ee2fac3___JR_B.Spot 3360.JPG,a leaf that has been left in the field for the next step
301,301,Pepper__bell___Bacterial_spot/5bd8d538-c13c-4da8-9f70-6c9a936dee3f___JR_B.Spot 3164.JPG,"leaves on a sheet of paper with the title, a new age for the human"
302,302,Pepper__bell___Bacterial_spot/5bdf4dcc-7f67-4dc6-92a3-671c6dd4c61f___JR_B.Spot 8942.JPG,a leaf on the ground
303,303,Pepper__bell___Bacterial_spot/5c421e64-d609-4e2d-9b4f-aa836b4f9864___NREC_B.Spot 1962.JPG,an old leaf
304,304,Pepper__bell___Bacterial_spot/5c532630-a204-4e10-8fb4-5a0d09f9a1eb___JR_B.Spot 3214.JPG,"a leaf and a text saying,"
305,305,Pepper__bell___Bacterial_spot/5d17a185-67fe-465f-81b9-35d936f24f99___JR_B.Spot 3181.JPG,two leaves on a gray background
306,306,Pepper__bell___Bacterial_spot/5d3a800b-58ed-41f4-ad9a-ad92217a5316___JR_B.Spot 9027.JPG,a green leaf
307,307,Pepper__bell___Bacterial_spot/5d464619-91ea-4a7e-b992-622b478c92b9___JR_B.Spot 3346.JPG,some leaves that are lying on the ground
308,308,Pepper__bell___Bacterial_spot/5d8f861b-e216-4239-ab39-3c55d63dd9d6___NREC_B.Spot 1907.JPG,the sea with leaf
309,309,Pepper__bell___Bacterial_spot/5e0a97ce-9b9d-4528-ae61-28aeab5809aa___NREC_B.Spot 1830.JPG,leaves in water
310,310,Pepper__bell___Bacterial_spot/5f1731b8-21ee-43d8-a019-8591428f4e3e___JR_B.Spot 9003.JPG,an object on the floor
311,311,Pepper__bell___Bacterial_spot/602b5122-fee8-4615-aaf1-91dcfd54125f___JR_B.Spot 9066.JPG,two leaves laying on top of a table
312,312,Pepper__bell___Bacterial_spot/6053bc44-28f5-48db-b21b-df8c16351222___JR_B.Spot 3173.JPG,a leaf laying on the ground
313,313,Pepper__bell___Bacterial_spot/6103f8b9-13cd-4a76-a501-33ebe9d24427___JR_B.Spot 8936.JPG,the same green leaf with two leaves on it
314,314,Pepper__bell___Bacterial_spot/61764b09-9bb9-44b3-af94-d3408045b7c3___NREC_B.Spot 1891.JPG,a leaf on the beach
315,315,Pepper__bell___Bacterial_spot/61ec5d27-b456-4164-9bb2-71443e542775___JR_B.Spot 8843.JPG,"an empty leaf with the words, no place for this moment"
316,316,Pepper__bell___Bacterial_spot/61fe0fde-0e1a-4977-adee-e9b66caaf809___NREC_B.Spot 1855.JPG,a leaf on the sand
317,317,Pepper__bell___Bacterial_spot/61ff52bd-c262-4198-8067-76d89a0468a9___NREC_B.Spot 9176.JPG,"a leaf with the title, ` for the mind's first love"
318,318,Pepper__bell___Bacterial_spot/6218fa91-d526-4705-aab4-026c328197a3___NREC_B.Spot 9252.JPG,a plant on the ground
319,319,Pepper__bell___Bacterial_spot/62ff339a-6883-4d8f-b7e3-913c1b950c38___JR_B.Spot 3347.JPG,an apple tree that has the leaf
320,320,Pepper__bell___Bacterial_spot/637cbc00-46b3-4c63-aa26-1b496dc1c080___JR_B.Spot 3137.JPG,two leaves sitting on top of a white surface
321,321,Pepper__bell___Bacterial_spot/63c47e0e-b12a-4e10-953a-0dfed899991e___NREC_B.Spot 1918.JPG,a green leaf
322,322,Pepper__bell___Bacterial_spot/642a8e92-aaea-4f20-8b59-29b541cb2611___NREC_B.Spot 9183.JPG,"a leaf with the words,'a time to change '"
323,323,Pepper__bell___Bacterial_spot/64367d1d-8954-432d-94bf-9ee75a812a85___NREC_B.Spot 1890.JPG,a leaf with a shadow on the ground
324,324,Pepper__bell___Bacterial_spot/644b37d1-495a-40ef-9cff-163a97016d71___JR_B.Spot 3269.JPG,a green leaf with the shadow of it's shadow
325,325,Pepper__bell___Bacterial_spot/648a0b23-8a55-4530-a0a0-b04882298d24___NREC_B.Spot 1839.JPG,"a leaf and some leaves with the words,'you'ret your way"
326,326,Pepper__bell___Bacterial_spot/6499df20-fea2-4b02-bd62-a88c813dd3db___NREC_B.Spot 1841.JPG,a single leaf and a small green leaf
327,327,Pepper__bell___Bacterial_spot/64ed4b17-84ad-4088-b079-c02eceef5e7e___NREC_B.Spot 1958.JPG,a leaf lying on a sand
328,328,Pepper__bell___Bacterial_spot/6565f5ba-8e68-4d1a-b267-b12bfd73f3ef___JR_B.Spot 3252.JPG,a leaf on a surface
329,329,Pepper__bell___Bacterial_spot/656dbf3a-3aee-46a5-80b9-a86953fc82c5___JR_B.Spot 8879.JPG,a leaf that has been scratched by a child
330,330,Pepper__bell___Bacterial_spot/65a84ec0-79dc-4ae3-bfce-81c3f4b50a08___JR_B.Spot 8858.JPG,a leaf with its end pointing up
331,331,Pepper__bell___Bacterial_spot/65a94537-481e-44d0-a1e1-d8ba6551247d___JR_B.Spot 3202.JPG,leaves with the words a new age in the foreme by william g smith
332,332,Pepper__bell___Bacterial_spot/65c3a8f9-9631-4b86-9ae3-28116c869247___JR_B.Spot 9005.JPG,two leaves on a table
333,333,Pepper__bell___Bacterial_spot/65de6d37-4ea5-4ac7-af08-a974eb5b501a___NREC_B.Spot 9106.JPG,"the leaves on the ground, showing the shadow"
334,334,Pepper__bell___Bacterial_spot/65fc5138-b38a-42d6-a892-1441585ceebd___NREC_B.Spot 9057.JPG,a leaf with its shadow on the ground
335,335,Pepper__bell___Bacterial_spot/66078e98-f5db-446d-8d34-f6268d8703e0___JR_B.Spot 3285.JPG,two leaves with water droplets on them
336,336,Pepper__bell___Bacterial_spot/665fd560-82b6-4af9-8f0a-0dbace910cb2___JR_B.Spot 9062.JPG,a leaf with an insect on it
337,337,Pepper__bell___Bacterial_spot/66d4cd59-bc59-49cc-9a94-dafa07318fb4___JR_B.Spot 8975.JPG,a leaf with the word in arabic
338,338,Pepper__bell___Bacterial_spot/66dc5b26-4643-4c8b-a95b-d273ead3672b___JR_B.Spot 3191.JPG,a leaf on a wall
339,339,Pepper__bell___Bacterial_spot/67b4af5b-0ca1-4e11-a7c1-179b4defa8fc___JR_B.Spot 8965.JPG,a leaf in the background
340,340,Pepper__bell___Bacterial_spot/67e58468-8546-4324-8e1e-ae10abf2cb5b___JR_B.Spot 9099.JPG,"the leaves and the text, don in love with it"
341,341,Pepper__bell___Bacterial_spot/6820b823-5ed9-422d-ba0c-5134cd046588___JR_B.Spot 9049.JPG,a green leaf on the sand
342,342,Pepper__bell___Bacterial_spot/691dd132-7f59-4494-873c-a9dc69331c60___JR_B.Spot 3390.JPG,leaves and water
